645,0,2006,60
646,0,2007,60
647,0,2008,60
648,0,2009,60
649,0,2010,60
650,5,2000,61
651,5,2001,61
652,5,2002,61
653,5,2003,61
654,5,2004,61
655,5,2005,61
656,5,2006,61
657,5,2007,61
658,5,2008,61
659,5,2009,61
660,5,2010,61
661,10,2000,62
662,9,2001,62
663,10,2002,62
664,9,2003,62
665,9,2004,62
666,9,2005,62
667,NULL,2006,62
668,NULL,2007,62
669,NULL,2008,62
670,NULL,2009,62
671,NULL,2010,62
672,59,2000,63
673,60,2001,63
674,60,2002,63
675,60,2003,63
676,61,2004,63
677,61,2005,63
678,61,2006,63
679,62,2007,63
680,62,2008,63
681,62,2009,63
682,63,2010,63
683,82,2000,64
684,82,2001,64
685,82,2002,64
686,82,2003,64
687,82,2004,64
688,82,2005,64
689,82,2006,64
690,82,2007,64
691,82,2008,64
692,82,2009,64
693,82,2010,64
694,0,2000,65
695,0,2001,65
696,0,2002,65
697,0,2003,65
698,0,2004,65
699,0,2005,65
700,0,2006,65
701,0,2007,65
702,0,2008,65
703,0,2009,65
704,0,2010,65
705,10,2000,66
706,10,2001,66
707,10,2002,66
708,10,2003,66
709,10,2004,66
710,10,2005,66
711,10,2006,66
712,10,2007,66
713,10,2008,66
714,10,2009,66
715,10,2010,66
716,10,2000,67
717,10,2001,67
718,10,2002,67
719,10,2003,67
720,10,2004,67
721,10,2005,67
722,10,2006,67
723,10,2007,67
724,10,2008,67
725,10,2009,67
726,9,2010,67
727,0,2000,68
728,0,2001,68
729,0,2002,68
730,0,2003,68
731,0,2004,68
732,0,2005,68
733,0,2006,68
734,0,2007,68
735,0,2008,68
736,0,2009,68
737,0,2010,68
738,3,2000,69
739,3,2001,69
740,3,2002,69
741,4,2003,69
742,4,2004,69
743,4,2005,69
744,4,2006,69
745,4,2007,69
746,4,2008,69
747,4,2009,69
748,4,2010,69
749,57,2000,70
750,57,2001,70
751,57,2002,70
752,58,2003,70
753,58,2004,70
754,58,2005,70
755,58,2006,70
756,58,2007,70
757,58,2008,70
758,58,2009,70
759,58,2010,70
760,0,2000,71
761,0,2001,71
762,0,2002,71
763,0,2003,71
764,0,2004,71
765,0,2005,71
766,0,2006,71
767,0,2007,71
768,0,2008,71
769,0,2009,71
770,0,2010,71
771,2,2000,72
772,2,2001,72
773,2,2002,72
774,2,2003,72
775,2,2004,72
776,2,2005,72
777,2,2006,72
778,2,2007,72
779,2,2008,72
780,2,2009,72
781,2,2010,72
782,0,2000,73
783,0,2001,73
784,0,2002,73
785,0,2003,73
786,0,2004,73
787,0,2005,73
788,0,2006,73
789,0,2007,73
790,0,2008,73
791,0,2009,73
792,0,2010,73
793,15,2000,74
794,16,2001,74
795,16,2002,74
796,16,2003,74
797,16,2004,74
798,16,2005,74
799,16,2006,74
800,16,2007,74
801,16,2008,74
802,16,2009,74
803,16,2010,74
804,4,2000,75
805,4,2001,75
806,4,2002,75
807,4,2003,75
808,4,2004,75
809,4,2005,75
810,4,2006,75
811,4,2007,75
812,4,2008,75
813,4,2009,75
814,4,2010,75
815,38,2000,76
816,38,2001,76
817,38,2002,76
818,38,2003,76
819,38,2004,76
820,38,2005,76
821,38,2006,76
822,38,2007,76
823,38,2008,76
824,38,2009,76
825,38,2010,76
826,10,2000,77
827,10,2001,77
828,10,2002,77
829,10,2003,77
830,10,2004,77
831,10,2005,77
832,10,2006,77
833,10,2007,77
834,10,2008,77
835,10,2009,77
836,10,2010,77
837,22,2000,78
838,22,2001,78
839,22,2002,78
840,22,2003,78
841,22,2004,78
842,22,2005,78
843,22,2006,78
844,22,2007,78
845,22,2008,78
846,22,2009,78
847,21,2010,78
848,5,2000,79
849,5,2001,79
850,5,2002,79
851,5,2003,79
852,5,2004,79
853,5,2005,79
854,5,2006,79
855,5,2007,79
856,5,2008,79
857,5,2009,79
858,5,2010,79
859,2,2000,80
860,2,2001,80
861,2,2002,80
862,2,2003,80
863,2,2004,80
864,2,2005,80
865,2,2006,80
866,2,2007,80
867,2,2008,80
868,2,2009,80
869,2,2010,80
870,40,2000,81
871,41,2001,81
872,42,2003,81
873,41,2002,81
874,43,2004,81
875,43,2005,81
876,44,2006,81
877,45,2007,81
878,45,2008,81
879,46,2009,81
880,46,2010,81
881,8,2000,82
882,8,2001,82
883,8,2002,82
884,8,2003,82
885,8,2004,82
886,9,2005,82
887,9,2006,82
888,9,2007,82
889,9,2008,82
890,9,2009,82
891,9,2010,82
892,7,2000,83
893,7,2001,83
894,7,2002,83
895,7,2003,83
896,7,2004,83
897,7,2005,83
898,7,2006,83
899,7,2007,83
900,7,2008,83
901,7,2009,83
902,7,2010,83
903,67,2000,84
904,69,2002,84
905,68,2001,84
906,70,2003,84
907,71,2004,84
908,72,2005,84
909,73,2006,84
910,74,2007,84
911,75,2008,84
912,76,2009,84
913,77,2010,84
914,59,2000,85
915,59,2001,85
916,59,2002,85
917,60,2003,85
918,60,2004,85
919,60,2005,85
920,61,2006,85
921,61,2007,85
922,61,2008,85
923,62,2009,85
924,62,2010,85
925,3,2000,86
926,3,2001,86
927,3,2002,86
928,3,2003,86
929,2,2004,86
930,2,2005,86
931,2,2006,86
932,2,2007,86
933,2,2008,86
934,2,2009,86
935,2,2010,86
936,7,2000,87
937,7,2001,87
938,7,2002,87
939,7,2003,87
940,7,2004,87
941,8,2005,87
942,8,2006,87
943,8,2007,87
944,8,2008,87
945,8,2009,87
946,8,2010,87
947,10,2000,88
948,9,2001,88
949,9,2002,88
950,9,2003,88
951,9,2004,88
952,9,2005,88
953,9,2006,88
954,9,2007,88
955,9,2008,88
956,9,2009,88
957,9,2010,88
958,1,2000,89
959,1,2001,89
960,1,2002,89
961,1,2003,89
962,1,2004,89
963,1,2005,89
964,1,2006,89
965,1,2007,89
